Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:06:00,90096339,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.949187347112961,0.04439692050084299,3.0032113E7,3493.306170377856,3.0035737E7,3.0028767E7,9.0096339E7,3.0032113E7,3493.306170377856,3.0035737E7,3.0028767E7,0,0,0,0,0,0,0,0,0,-4,0,0.04439692050084299,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0032113E7,3493.306170377856,3.0035737E7,3.0028767E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:08:00,90126537,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73596999516358,0.22191022384450432,4743501.94736842,1.1252143886629973E7,3.0048027E7,50.0,9.0126537E7,4743501.94736842,1.1252143886629973E7,3.0048027E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.22191022384450432,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4812.333333333333,2165.197527555704,7265.0,3166.0,3.0036136333333332E7,10708.264767614468,3.0048027E7,3.0027254E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:08:00,90123149,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947417571927053,0.044383713223336216,3.0041049666666668E7,12642.441312236071,3.0055218E7,3.003092E7,9.0123149E7,3.0041049666666668E7,12642.441312236071,3.0055218E7,3.003092E7,0,0,0,0,0,0,0,0,0,-4,0,0.044383713223336216,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0041049666666668E7,12642.441312236071,3.0055218E7,3.003092E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:10:00,90137570,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.732330259180497,0.22188306163567534,4744082.6315789465,1.125279084566504E7,3.0056094E7,50.0,9.013757E7,4744082.6315789465,1.125279084566504E7,3.0056094E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.22188306163567534,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,6179.0,2419.2360364379497,7830.0,3402.0,3.0038169666666668E7,15541.595038262107,3.0056094E7,3.0028446E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:10:00,90130303,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.946945501780905,0.044380190311797796,3.0043434333333332E7,17676.094176410505,3.0063843E7,3.0032987E7,9.0130303E7,3.0043434333333332E7,17676.094176410505,3.0063843E7,3.0032987E7,0,0,0,0,0,0,0,0,0,-4,0,0.044380190311797796,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0043434333333332E7,17676.094176410505,3.0063843E7,3.0032987E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:12:00,90142877,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.730579821631387,0.22186999866889096,4744361.947368422,1.1254119718528958E7,3.0048825E7,50.0,9.0142877E7,4744361.947368422,1.1254119718528958E7,3.0048825E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.22186999866889096,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4696.0,2687.829421670951,7799.0,3090.0,3.0041437333333332E7,11736.65089935512,3.0048825E7,3.0027904E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:12:00,90139595,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.946332463552782,0.04437561539964763,3.0046531666666668E7,13486.546271500843,3.0055301E7,3.0031002E7,9.0139595E7,3.0046531666666668E7,13486.546271500843,3.0055301E7,3.0031002E7,0,0,0,0,0,0,0,0,0,-4,0,0.04437561539964763,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0046531666666668E7,13486.546271500843,3.0055301E7,3.0031002E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:14:00,90122914,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73716540057726,0.22191914478042732,4743311.263157895,1.1252383095583174E7,3.0051893E7,50.0,9.0122914E7,4743311.263157895,1.1252383095583174E7,3.0051893E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.22191914478042732,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3475.6666666666665,443.5496965767571,3986.0,3183.0,3.0036482666666668E7,13783.832425466197,3.0051893E7,3.002533E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:14:00,90118888,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947698777641375,0.0443858117734431,3.0039629333333332E7,13594.226948721038,3.0054845E7,3.002868E7,9.0118888E7,3.0039629333333332E7,13594.226948721038,3.0054845E7,3.002868E7,0,0,0,0,0,0,0,0,0,-4,0,0.0443858117734431,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0039629333333332E7,13594.226948721038,3.0054845E7,3.002868E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:16:00,90101682,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.74417281133553,0.22197143889056367,4742193.7894736845,1.1248603722628597E7,3.0028447E7,50.0,9.0101682E7,4742193.7894736845,1.1248603722628597E7,3.0028447E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.22197143889056367,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5968.333333333333,2626.645262180132,7759.0,2953.0,3.0026871666666668E7,2257.0025107060324,3.0028447E7,3.0024286E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:16:00,90094607,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.949301715695369,0.04439777399772664,3.0031535666666668E7,3932.033231463505,3.0035477E7,3.0027613E7,9.0094607E7,3.0031535666666668E7,3932.033231463505,3.0035477E7,3.0027613E7,0,0,0,0,0,0,0,0,0,-4,0,0.04439777399772664,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0031535666666668E7,3932.033231463505,3.0035477E7,3.0027613E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:18:01,90104741,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.743163015140347,0.22196390309806227,4742354.7894736845,1.1248800072333116E7,3.0031283E7,49.0,9.0104741E7,4742354.7894736845,1.1248800072333116E7,3.0031283E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22196390309806227,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,6388.0,2302.7707224124592,7724.0,3729.0,3.0027474E7,3298.7608279473675,3.0031283E7,3.0025548E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:18:01,90100954,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.948882627813242,0.04439464647621822,3.0033651333333332E7,5295.22590012299,3.003931E7,3.0028816E7,9.0100954E7,3.0033651333333332E7,5295.22590012299,3.003931E7,3.0028816E7,0,0,0,0,0,0,0,0,0,-4,0,0.04439464647621822,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0033651333333332E7,5295.22590012299,3.003931E7,3.0028816E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:20:01,90126713,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.735911926578307,0.22190979049685303,4743511.2105263155,1.1251244257241644E7,3.0049622E7,61.0,9.0126713E7,4743511.2105263155,1.1251244257241644E7,3.0049622E7,61.0,0,0,0,0,0,0,0,0,0,-20,0,0.22190979049685303,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,6359.333333333334,5155.443369229589,12312.0,3329.0,3.0034122333333332E7,13670.97737300934,3.0049622E7,3.0023781E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:20:01,90122840,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947437963561734,0.04438386539971444,3.0040946666666668E7,17187.387158417456,3.0060732E7,3.0029708E7,9.012284E7,3.0040946666666668E7,17187.387158417456,3.0060732E7,3.0029708E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438386539971444,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0040946666666668E7,17187.387158417456,3.0060732E7,3.0029708E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:22:01,90112956,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.74045152841285,0.22194366812248398,4742787.157894738,1.1249597423920346E7,3.0035641E7,50.0,9.0112956E7,4742787.157894738,1.1249597423920346E7,3.0035641E7,50.0,0,0,0,0,0,0,0,0,0,-20,0,0.22194366812248398,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5388.333333333333,1932.289919585913,7120.0,3304.0,3.0029698333333332E7,5535.701069723087,3.0035641E7,3.0024688E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:22:01,90105849,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.948559454780788,0.04439223473717006,3.0035283E7,5306.674759206559,3.004141E7,3.0032144E7,9.0105849E7,3.0035283E7,5306.674759206559,3.004141E7,3.0032144E7,0,0,0,0,0,0,0,0,0,-4,0,0.04439223473717006,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0035283E7,5306.674759206559,3.004141E7,3.0032144E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:24:01,90137275,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.732427566730856,0.2218837878114243,4744067.105263158,1.125356870050259E7,3.0048347E7,49.0,9.0137275E7,4744067.105263158,1.125356870050259E7,3.0048347E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.2218837878114243,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4666.0,2436.673757399624,7479.0,3208.0,3.0039904666666668E7,8533.929126336434,3.0048347E7,3.0031282E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:24:01,90134019,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.946700324102935,0.04437836062763384,3.0044673E7,10481.577886940497,3.0055748E7,3.0034908E7,9.0134019E7,3.0044673E7,10481.577886940497,3.0055748E7,3.0034908E7,0,0,0,0,0,0,0,0,0,-4,0,0.04437836062763384,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0044673E7,10481.577886940497,3.0055748E7,3.0034908E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:26:01,90115872,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73948917677898,0.221936486393873,4742940.631578948,1.1250924443819333E7,3.0039431E7,49.0,9.0115872E7,4742940.631578948,1.1250924443819333E7,3.0039431E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.221936486393873,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3403.3333333333335,352.5965588790301,3776.0,3075.0,3.0032834666666668E7,7185.4180346959165,3.0039431E7,3.0025178E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:26:01,90112413,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.948126147726174,0.044389001102434135,3.0037471E7,8860.639254591058,3.0046523E7,3.0028815E7,9.0112413E7,3.0037471E7,8860.639254591058,3.0046523E7,3.0028815E7,0,0,0,0,0,0,0,0,0,-4,0,0.044389001102434135,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0037471E7,8860.639254591058,3.0046523E7,3.0028815E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:28:01,90135022,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73317075353906,0.22188933398163477,4743948.52631579,1.1253728370287804E7,3.0048595E7,49.0,9.0135022E7,4743948.52631579,1.1253728370287804E7,3.0048595E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22188933398163477,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3695.0,718.0814717008092,4524.0,3266.0,3.0040145333333332E7,7372.581117446815,3.0048595E7,3.0035022E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:28:01,90131811,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.946846003127575,0.04437944778453414,3.0043937E7,7950.880014187109,3.005303E7,3.0038293E7,9.0131811E7,3.0043937E7,7950.880014187109,3.005303E7,3.0038293E7,0,0,0,0,0,0,0,0,0,-4,0,0.04437944778453414,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0043937E7,7950.880014187109,3.005303E7,3.0038293E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:30:01,90115171,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73972051831317,0.22193821282323262,4742903.736842106,1.1250460935981892E7,3.0033995E7,62.0,9.0115171E7,4742903.736842106,1.1250460935981892E7,3.0033995E7,62.0,0,0,0,0,0,0,0,0,0,-20,0,0.22193821282323262,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5457.666666666667,1625.964739265072,7115.0,3865.0,3.0031756333333332E7,3206.499233328044,3.0033995E7,3.0028083E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:30:01,90111396,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.948193278461694,0.044389502078072345,3.0037132E7,1786.877444034705,3.0038691E7,3.0035182E7,9.0111396E7,3.0037132E7,1786.877444034705,3.0038691E7,3.0035182E7,0,0,0,0,0,0,0,0,0,-4,0,0.044389502078072345,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0037132E7,1786.877444034705,3.0038691E7,3.0035182E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:32:02,90140751,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.73128102737906,0.22187523154760494,4744250.052631579,1.1253338510435553E7,3.0046603E7,49.0,9.0140751E7,4744250.052631579,1.1253338510435553E7,3.0046603E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22187523154760494,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,5869.0,2208.3276477914233,7204.0,3320.0,3.0039570333333332E7,6987.44769807498,3.0046603E7,3.0032629E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:32:02,90133800,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.946714772926472,0.04437846845467516,3.00446E7,6712.689401424737,3.0049993E7,3.0037082E7,9.01338E7,3.00446E7,6712.689401424737,3.0049993E7,3.0037082E7,0,0,0,0,0,0,0,0,0,-4,0,0.04437846845467516,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.00446E7,6712.689401424737,3.0049993E7,3.0037082E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:34:02,90111719,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.740859787615417,0.22194671483295086,4742722.052631578,1.1250495957412945E7,3.0039353E7,49.0,9.0111719E7,4742722.052631578,1.1250495957412945E7,3.0039353E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.22194671483295086,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4596.333333333333,2512.9779810681457,7498.0,3128.0,3.0031653E7,6672.123275240049,3.0039353E7,3.002758E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:34:02,90104403,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.948654917562685,0.04439294714599019,3.0034801E7,6523.447018256529,3.0042326E7,3.0030745E7,9.0104403E7,3.0034801E7,6523.447018256529,3.0042326E7,3.0030745E7,0,0,0,0,0,0,0,0,0,-4,0,0.04439294714599019,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0034801E7,6523.447018256529,3.0042326E7,3.0030745E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:36:02,90126131,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.736103949696897,0.22191122350520073,4743480.578947368,1.1252797915415686E7,3.004666E7,48.0,9.0126131E7,4743480.578947368,1.1252797915415686E7,3.004666E7,48.0,0,0,0,0,0,0,0,0,0,-20,0,0.22191122350520073,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3409.3333333333335,323.18157950807364,3692.0,3057.0,3.0037585666666668E7,8811.461532193927,3.004666E7,3.0029063E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:36:02,90122576,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.947455385651649,0.04438399541531081,3.0040858666666668E7,8706.177940596743,3.0049733E7,3.0032331E7,9.0122576E7,3.0040858666666668E7,8706.177940596743,3.0049733E7,3.0032331E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438399541531081,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0040858666666668E7,8706.177940596743,3.0049733E7,3.0032331E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:38:02,90103454,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.743587854023886,0.2219670735374917,4742287.052631578,1.1249152377807625E7,3.0029977E7,53.0,9.0103454E7,4742287.052631578,1.1249152377807625E7,3.0029977E7,53.0,0,0,0,0,0,0,0,0,0,-20,0,0.2219670735374917,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,4898.0,2065.2912627520604,7244.0,3354.0,3.0028198333333332E7,1724.34518972662,3.0029977E7,3.0026534E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:38:02,90099260,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.948994475648302,0.04439548116155449,3.0033086666666668E7,1473.716842997098,3.0034158E7,3.0031406E7,9.009926E7,3.0033086666666668E7,1473.716842997098,3.0034158E7,3.0031406E7,0,0,0,0,0,0,0,0,0,-4,0,0.04439548116155449,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0033086666666668E7,1473.716842997098,3.0034158E7,3.0031406E7,BENIGN
192.168.56.1-255.255.255.255-17500-17500-17,192.168.56.1,17500,255.255.255.255,17500,17,05/09/2017 02:40:02,90100631,20,0,2680.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,29.744519769234465,0.2219740281286154,4742138.473684212,1.1248883364902899E7,3.0030819E7,49.0,9.0100631E7,4742138.473684212,1.1248883364902899E7,3.0030819E7,49.0,0,0,0,0,0,0,0,0,0,-20,0,0.2219740281286154,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,140.7,134.0,0.0,-20,0,0,0,0,0,0,20,2680,0,0,-1,-1,19,-1,3491.6666666666665,660.0161614182894,4253.0,3081.0,3.0027445E7,2922.216795516719,3.0030819E7,3.002572E7,BENIGN
192.168.56.255-192.168.56.1-17500-17500-17,192.168.56.1,17500,192.168.56.255,17500,17,05/09/2017 02:40:02,90097161,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.9491330697978375,0.04439651544625252,3.0032387E7,2993.556580390623,3.0034928E7,3.0029087E7,9.0097161E7,3.0032387E7,2993.556580390623,3.0034928E7,3.0029087E7,0,0,0,0,0,0,0,0,0,-4,0,0.04439651544625252,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,-4,0,0,0,0,0,0,4,536,0,0,-1,-1,3,-1,0,0,0,0,3.0032387E7,2993.556580390623,3.0034928E7,3.0029087E7,BENIGN
