Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0.99.224.224-3.255.255.0-0-0-0,0.99.224.224,0,3.255.255.0,0,0,16/10/2017 10:39:59,119959717,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.02500839510983508,5.99798585E7,40.30508652763321,5.9979887E7,5.997983E7,1.19959717E8,5.99798585E7,40.30508652763321,5.9979887E7,5.997983E7,0,0,0,0,0,0,0,0,0,0,0,0.02500839510983508,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,5.99798585E7,40.30508652763321,5.9979887E7,5.997983E7,BENIGN
129.55.255.255-0.96.0.4-0-0-0,129.55.255.255,0,0.96.0.4,0,0,16/10/2017 10:39:59,119959814,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.025008374887943725,5.9979907E7,77.78174593052023,5.9979962E7,5.9979852E7,1.19959814E8,5.9979907E7,77.78174593052023,5.9979962E7,5.9979852E7,0,0,0,0,0,0,0,0,0,0,0,0.025008374887943725,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,5.9979907E7,77.78174593052023,5.9979962E7,5.9979852E7,BENIGN
0.104.170.170-3.0.0.0-0-0-0,0.104.170.170,0,3.0.0.0,0,0,16/10/2017 10:39:59,119959776,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.025008382809917882,5.9979888E7,45.254833995939045,5.997992E7,5.9979856E7,1.19959776E8,5.9979888E7,45.254833995939045,5.997992E7,5.9979856E7,0,0,0,0,0,0,0,0,0,0,0,0.025008382809917882,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,5.9979888E7,45.254833995939045,5.997992E7,5.9979856E7,BENIGN
0.96.255.255-0.96.0.4-0-0-0,0.96.255.255,0,0.96.0.4,0,0,16/10/2017 10:39:59,119959762,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.025008385728541208,5.9979881E7,60.81118318204309,5.9979924E7,5.9979838E7,1.19959762E8,5.9979881E7,60.81118318204309,5.9979924E7,5.9979838E7,0,0,0,0,0,0,0,0,0,0,0,0.025008385728541208,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,5.9979881E7,60.81118318204309,5.9979924E7,5.9979838E7,BENIGN
131.202.242.43-224.0.0.251-5353-5353-17,131.202.242.43,5353,224.0.0.251,5353,17,16/10/2017 10:40:52,114573922,32,0,19420.0,0.0,1298.0,72.0,606.875,430.7152153966627,0,0,0,0,169.49755809179683,0.2792956672985324,3695932.9677419355,1.0159109673150185E7,4.6945332E7,142778.0,1.14573922E8,3695932.9677419355,1.0159109673150185E7,4.6945332E7,142778.0,0,0,0,0,0,0,0,0,0,-32,0,0.2792956672985324,0.0,72.0,1298.0,595.5454545454545,428.8986688972329,183954.06818181818,0,0,0,0,0,0,0,0,0.0,614.15625,606.875,0.0,-32,0,0,0,0,0,0,32,19420,0,0,-1,-1,31,-1,2259843.5,3503073.6973901936,7514454.0,507951.0,2.535537875E7,1.751394704335737E7,4.6945332E7,7490739.0,BENIGN
131.202.243.228-224.0.0.251-5353-5353-17,131.202.243.228,5353,224.0.0.251,5353,17,16/10/2017 10:40:52,63156663,9,0,812.0,0.0,224.0,52.0,90.22222222222223,63.35372478745386,0,0,0,0,12.856917408698429,0.14250277916045057,7894582.874999999,9107752.896379694,2.6981973E7,106998.0,6.3156663E7,7894582.874999999,9107752.896379694,2.6981973E7,106998.0,0,0,0,0,0,0,0,0,0,-9,0,0.14250277916045057,0.0,52.0,224.0,92.9,60.327716128934746,3639.4333333333334,0,0,0,0,0,0,0,0,0.0,103.22222222222223,90.22222222222223,0.0,-9,0,0,0,0,0,0,9,812,0,0,-1,-1,8,-1,6912749.5,2733873.5130727063,8845890.0,4979609.0,1.6443721333333332E7,1.0369888472240882E7,2.6981973E7,6250824.0,BENIGN
131.202.243.232-224.0.0.251-5353-5353-17,131.202.243.232,5353,224.0.0.251,5353,17,16/10/2017 10:40:52,63093842,9,0,916.0,0.0,234.0,64.0,101.77777777777777,63.10463092709159,0,0,0,0,14.518057087092588,0.14264466570287476,7886730.25,9070440.052878404,2.6931953E7,99985.0,6.3093842E7,7886730.25,9070440.052878404,2.6931953E7,99985.0,0,0,0,0,0,0,0,0,0,-9,0,0.14264466570287476,0.0,64.0,234.0,103.89999999999999,59.872920979910994,3584.7666666666664,0,0,0,0,0,0,0,0,0.0,115.44444444444444,101.77777777777777,0.0,-9,0,0,0,0,0,0,9,916,0,0,-1,-1,8,-1,8862942.0,0.0,8862942.0,8862942.0,1.3557725E7,1.016685388286901E7,2.6931953E7,5069325.0,BENIGN
131.202.243.236-224.0.0.251-5353-5353-17,131.202.243.236,5353,224.0.0.251,5353,17,16/10/2017 10:40:52,38036495,4,0,3082.0,0.0,1194.0,146.0,770.5,515.8200590645282,0,0,0,0,81.02744482634375,0.1051621607090769,1.2678831666666668E7,1.3201847686727123E7,2.7362582E7,1790213.0,3.8036495E7,1.2678831666666668E7,1.3201847686727123E7,2.7362582E7,1790213.0,0,0,0,0,0,0,0,0,0,-4,0,0.1051621607090769,0.0,146.0,1194.0,645.6,526.832800801165,277552.8,0,0,0,0,0,0,0,0,0.0,807.0,770.5,0.0,-4,0,0,0,0,0,0,4,3082,0,0,-1,-1,3,-1,0,0,0,0,1.8123141E7,1.3066542770946031E7,2.7362582E7,8883700.0,BENIGN
131.202.241.139-224.0.0.251-5353-5353-17,131.202.241.139,5353,224.0.0.251,5353,17,16/10/2017 10:40:52,63225565,8,0,703.0,0.0,231.0,43.0,87.875,64.1369906639575,0,0,0,0,11.118920012814437,0.1265310954516579,9032223.57142857,1.15205483348961E7,3.2059432E7,224465.0,6.3225565E7,9032223.57142857,1.15205483348961E7,3.2059432E7,224465.0,0,0,0,0,0,0,0,0,0,-8,0,0.1265310954516579,0.0,43.0,231.0,103.77777777777777,76.65144776482988,5875.444444444443,0,0,0,0,0,0,0,0,0.0,116.75,87.875,0.0,-8,0,0,0,0,0,0,8,703,0,0,-1,-1,7,-1,7222409.0,0.0,7222409.0,7222409.0,1.8667718666666668E7,1.2260584630176261E7,3.2059432E7,7994621.0,BENIGN
131.202.241.135-224.0.0.251-5353-5353-17,131.202.241.135,5353,224.0.0.251,5353,17,16/10/2017 10:40:52,63235477,8,0,623.0,0.0,231.0,43.0,77.87499999999999,69.58537921144067,0,0,0,0,9.852064530168722,0.12651126202463847,9033639.57142857,1.151495033277663E7,3.2098645E7,208938.0,6.3235477E7,9033639.57142857,1.151495033277663E7,3.2098645E7,208938.0,0,0,0,0,0,0,0,0,0,-8,0,0.12651126202463847,0.0,43.0,231.0,94.88888888888889,82.71705453599705,6842.111111111111,0,0,0,0,0,0,0,0,0.0,106.75,77.875,0.0,-8,0,0,0,0,0,0,8,623,0,0,-1,-1,7,-1,7204334.0,0.0,7204334.0,7204334.0,1.8677047666666668E7,1.2244840572653666E7,3.2098645E7,8115059.0,BENIGN
131.202.241.132-224.0.0.251-5353-5353-17,131.202.241.132,5353,224.0.0.251,5353,17,16/10/2017 10:40:52,63303668,8,0,623.0,0.0,231.0,43.0,77.87499999999999,69.58537921144067,0,0,0,0,9.841451841305625,0.12637498351596307,9043381.142857144,1.1472140855793372E7,3.1893345E7,222202.0,6.3303668E7,9043381.142857144,1.1472140855793372E7,3.1893345E7,222202.0,0,0,0,0,0,0,0,0,0,-8,0,0.12637498351596307,0.0,43.0,231.0,94.88888888888889,82.71705453599705,6842.111111111111,0,0,0,0,0,0,0,0,0.0,106.75,77.875,0.0,-8,0,0,0,0,0,0,8,623,0,0,-1,-1,7,-1,7208087.0,0.0,7208087.0,7208087.0,1.8698527E7,1.2109650900531486E7,3.1893345E7,8092848.0,BENIGN
131.202.241.138-224.0.0.251-5353-5353-17,131.202.241.138,5353,224.0.0.251,5353,17,16/10/2017 10:40:52,63238097,8,0,623.0,0.0,231.0,43.0,77.87499999999999,69.58537921144067,0,0,0,0,9.851656352024634,0.1265060205717449,9034013.857142858,1.1481441045226734E7,3.1976401E7,299278.0,6.3238097E7,9034013.857142858,1.1481441045226734E7,3.1976401E7,299278.0,0,0,0,0,0,0,0,0,0,-8,0,0.1265060205717449,0.0,43.0,231.0,94.88888888888889,82.71705453599705,6842.111111111111,0,0,0,0,0,0,0,0,0.0,106.75,77.875,0.0,-8,0,0,0,0,0,0,8,623,0,0,-1,-1,7,-1,7268453.0,0.0,7268453.0,7268453.0,1.8656548E7,1.2212344925969746E7,3.1976401E7,7986945.0,BENIGN
131.202.241.142-224.0.0.251-5353-5353-17,131.202.241.142,5353,224.0.0.251,5353,17,16/10/2017 10:40:52,104404083,9,0,666.0,0.0,231.0,43.0,73.99999999999999,66.12110101926615,0,0,0,0,6.3790608648897384,0.08620352520121267,1.3050510375E7,1.557162955491341E7,4.1190953E7,276300.0,1.04404083E8,1.3050510375E7,1.557162955491341E7,4.1190953E7,276300.0,0,0,0,0,0,0,0,0,0,-9,0,0.08620352520121267,0.0,43.0,231.0,89.7,79.6939283899484,6351.122222222222,0,0,0,0,0,0,0,0,0.0,99.66666666666667,74.0,0.0,-9,0,0,0,0,0,0,9,666,0,0,-1,-1,8,-1,7223515.0,0.0,7223515.0,7223515.0,2.4295142E7,1.5027188475465352E7,4.1190953E7,8008967.0,BENIGN
131.202.241.131-224.0.0.251-5353-5353-17,131.202.241.131,5353,224.0.0.251,5353,17,16/10/2017 10:40:53,63192964,8,0,623.0,0.0,231.0,43.0,77.87499999999999,69.58537921144067,0,0,0,0,9.858692496208914,0.12659637234297158,9027566.285714285,1.145919998699196E7,3.1830149E7,176359.0,6.3192964E7,9027566.285714285,1.145919998699196E7,3.1830149E7,176359.0,0,0,0,0,0,0,0,0,0,-8,0,0.12659637234297158,0.0,43.0,231.0,94.88888888888889,82.71705453599705,6842.111111111111,0,0,0,0,0,0,0,0,0.0,106.75,77.875,0.0,-8,0,0,0,0,0,0,8,623,0,0,-1,-1,7,-1,7430261.0,0.0,7430261.0,7430261.0,1.8587567666666668E7,1.2233565596467178E7,3.1830149E7,7707679.0,BENIGN
131.202.241.143-224.0.0.251-5353-5353-17,131.202.241.143,5353,224.0.0.251,5353,17,16/10/2017 10:40:53,104431874,9,0,666.0,0.0,231.0,43.0,73.99999999999999,66.12110101926615,0,0,0,0,6.377363294275463,0.08618058505777652,1.305398425E7,1.5554809070916222E7,4.1056405E7,205240.0,1.04431874E8,1.305398425E7,1.5554809070916222E7,4.1056405E7,205240.0,0,0,0,0,0,0,0,0,0,-9,0,0.08618058505777652,0.0,43.0,231.0,89.7,79.6939283899484,6351.122222222222,0,0,0,0,0,0,0,0,0.0,99.66666666666667,74.0,0.0,-9,0,0,0,0,0,0,9,666,0,0,-1,-1,8,-1,7365130.0,0.0,7365130.0,7365130.0,2.4266686E7,1.5046934246543003E7,4.1056405E7,8011141.0,BENIGN
131.202.241.144-224.0.0.251-5353-5353-17,131.202.241.144,5353,224.0.0.251,5353,17,16/10/2017 10:40:53,104448783,9,0,666.0,0.0,231.0,43.0,73.99999999999999,66.12110101926615,0,0,0,0,6.376330875966262,0.08616663345900354,1.3056097875E7,1.5535916749183785E7,4.1098579E7,190185.0,1.04448783E8,1.3056097875E7,1.5535916749183785E7,4.1098579E7,190185.0,0,0,0,0,0,0,0,0,0,-9,0,0.08616663345900354,0.0,43.0,231.0,89.7,79.6939283899484,6351.122222222222,0,0,0,0,0,0,0,0,0.0,99.66666666666667,74.0,0.0,-9,0,0,0,0,0,0,9,666,0,0,-1,-1,8,-1,7403606.0,0.0,7403606.0,7403606.0,2.426129425E7,1.5020655731295519E7,4.1098579E7,7960619.0,BENIGN
131.202.241.134-224.0.0.251-5353-5353-17,131.202.241.134,5353,224.0.0.251,5353,17,16/10/2017 10:40:53,63082942,8,0,623.0,0.0,231.0,43.0,77.87499999999999,69.58537921144067,0,0,0,0,9.875886891895435,0.12681716715114522,9011848.857142858,1.1494119896543035E7,3.1958418E7,250033.0,6.3082942E7,9011848.857142858,1.1494119896543035E7,3.1958418E7,250033.0,0,0,0,0,0,0,0,0,0,-8,0,0.12681716715114522,0.0,43.0,231.0,94.88888888888889,82.71705453599705,6842.111111111111,0,0,0,0,0,0,0,0,0.0,106.75,77.875,0.0,-8,0,0,0,0,0,0,8,623,0,0,-1,-1,7,-1,7225880.0,0.0,7225880.0,7225880.0,1.8619020666666668E7,1.2248435528514095E7,3.1958418E7,7878753.0,BENIGN
131.202.241.133-224.0.0.251-5353-5353-17,131.202.241.133,5353,224.0.0.251,5353,17,16/10/2017 10:40:53,63187980,8,0,623.0,0.0,231.0,43.0,77.87499999999999,69.58537921144067,0,0,0,0,9.859470108080682,0.12660635772816284,9026854.285714285,1.1481682502108997E7,3.1966003E7,173587.0,6.318798E7,9026854.285714285,1.1481682502108997E7,3.1966003E7,173587.0,0,0,0,0,0,0,0,0,0,-8,0,0.12660635772816284,0.0,43.0,231.0,94.88888888888889,82.71705453599705,6842.111111111111,0,0,0,0,0,0,0,0,0.0,106.75,77.875,0.0,-8,0,0,0,0,0,0,8,623,0,0,-1,-1,7,-1,7365078.0,0.0,7365078.0,7365078.0,1.8607634E7,1.2265563246711625E7,3.1966003E7,7852971.0,BENIGN
131.202.241.140-224.0.0.251-5353-5353-17,131.202.241.140,5353,224.0.0.251,5353,17,16/10/2017 10:40:53,63083243,8,0,623.0,0.0,231.0,43.0,77.87499999999999,69.58537921144067,0,0,0,0,9.875839769366326,0.1268165620464376,9011891.857142858,1.1480242243598744E7,3.1896799E7,182358.0,6.3083243E7,9011891.857142858,1.1480242243598744E7,3.1896799E7,182358.0,0,0,0,0,0,0,0,0,0,-8,0,0.1268165620464376,0.0,43.0,231.0,94.88888888888889,82.71705453599705,6842.111111111111,0,0,0,0,0,0,0,0,0.0,106.75,77.875,0.0,-8,0,0,0,0,0,0,8,623,0,0,-1,-1,7,-1,7239890.0,0.0,7239890.0,7239890.0,1.8614451E7,1.2205603521929959E7,3.1896799E7,7891466.0,BENIGN
131.202.242.189-34.228.75.114-58500-443-6,131.202.242.189,58500,34.228.75.114,443,6,16/10/2017 10:41:00,119964488,26,12,819.0,1432.0,63.0,0.0,31.5,32.12382293563454,739.0,63.0,119.33333333333333,195.14439098609353,18.763886192720634,0.3167604066296686,3242283.459459459,4623481.380343559,9965244.0,17.0,1.19964488E8,4798579.520000001,4928053.609964724,9965244.0,21.0,1.00000609E8,9090964.454545455,2394284.108667489,1.0003E7,2135152.0,1,0,0,0,832,384,0.21673080453608903,0.10002960209357956,0.0,739.0,59.333333333333336,115.62742647999204,13369.701754385964,0,1,0,0,1,0,0,0,0.0,60.89473684210526,31.5,119.33333333333333,832,0,0,0,0,0,0,26,819,12,1432,1012,1012,12,32,207380.83333333334,607182.6302596778,2135173.0,21.0,9789659.833333332,606243.5375542847,9965244.0,7864580.0,BENIGN
131.202.242.189-162.125.4.3-57504-443-6,131.202.242.189,57504,162.125.4.3,443,6,16/10/2017 10:41:01,104422095,49,47,24977.0,32775.0,1428.0,0.0,509.7346938775512,608.138990949376,4125.0,0.0,697.3404255319148,1272.4510288107572,553.0630275134779,0.9193456614713582,1099179.9473684204,3431409.361001944,1.6722659E7,3.0,1.04422095E8,2175460.312500001,4601220.25160534,1.6722659E7,3.0,1.04392799E8,2269408.673913044,4690795.921330533,1.6751947E7,19.0,1,0,0,0,1568,1504,0.4692493480426724,0.4500963134286858,0.0,4125.0,608.5051546391752,987.0121592854463,974193.0025773192,0,1,0,0,1,0,0,0,0.0,614.84375,509.734693877551,697.3404255319149,1568,0,0,0,0,0,0,49,24977,47,32775,1444,360,26,32,4650726.8,1587890.4491427296,6662582.0,3321436.0,1.5380132E7,1591820.8319779586,1.6722659E7,1.2931991E7,BENIGN
131.202.242.189-162.125.4.4-43374-443-6,131.202.242.189,43374,162.125.4.4,443,6,16/10/2017 10:41:01,101650314,18,18,23202.0,3708.0,2856.0,0.0,1289.0,1161.35514150749,567.0,0.0,206.0,266.51365708301836,264.73110550352067,0.3541553250883219,2904294.685714286,6483230.773583038,1.9902896E7,4.0,1.01650314E8,5979430.235294118,8354768.000289637,1.9902896E7,4.0,1.01618616E8,5977565.647058823,8378848.318279495,1.9934702E7,11.0,0,0,0,0,576,576,0.17707766254416096,0.17707766254416096,0.0,2856.0,804.4864864864868,1041.0704592875554,1083827.7012012016,0,0,0,0,1,0,0,0,1.0,826.8333333333334,1289.0,206.0,576,0,0,0,0,0,0,18,23202,18,3708,1031,360,10,32,1736387.4000000001,1919413.1969804731,5041484.0,432822.0,1.84062702E7,1246220.3510532158,1.9902896E7,1.682527E7,BENIGN
131.202.242.132-255.255.255.255-17500-17500-17,131.202.242.132,17500,255.255.255.255,17500,17,16/10/2017 10:41:03,90112768,4,0,696.0,0.0,174.0,174.0,174.0,0.0,0,0,0,0,7.7236557642974635,0.04438882623159462,3.0037589333333332E7,11196.337987633873,3.0045265E7,3.0024742E7,9.0112768E7,3.0037589333333332E7,11196.337987633873,3.0045265E7,3.0024742E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438882623159462,0.0,174.0,174.0,174.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,217.5,174.0,0.0,-4,0,0,0,0,0,0,4,696,0,0,-1,-1,3,-1,0,0,0,0,3.0037589333333332E7,11196.337987633873,3.0045265E7,3.0024742E7,BENIGN
131.202.242.132-131.202.243.255-17500-17500-17,131.202.242.132,17500,131.202.243.255,17500,17,16/10/2017 10:41:03,90113189,4,0,696.0,0.0,174.0,174.0,174.0,0.0,0,0,0,0,7.7236196801336146,0.04438861885134261,3.0037729666666668E7,11019.1158598743,3.0045227E7,3.0025078E7,9.0113189E7,3.0037729666666668E7,11019.1158598743,3.0045227E7,3.0025078E7,0,0,0,0,0,0,0,0,0,-4,0,0.04438861885134261,0.0,174.0,174.0,174.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,217.5,174.0,0.0,-4,0,0,0,0,0,0,4,696,0,0,-1,-1,3,-1,0,0,0,0,3.0037729666666668E7,11019.1158598743,3.0045227E7,3.0025078E7,BENIGN
131.202.242.189-52.73.106.131-37596-443-6,131.202.242.189,37596,52.73.106.131,443,6,16/10/2017 10:40:58,96093587,208,108,526375.0,1926.0,4344.0,0.0,2530.649038461538,769.737383473077,482.0,0.0,17.833333333333336,91.35649591460034,5497.775829723164,3.288460862638003,305059.0063492064,3099362.053554469,3.5109713E7,1.0,9.6093587E7,464220.2270531402,3816816.440441324,3.5109713E7,1.0,9.6060322E7,897760.0186915888,5289458.4589538695,3.514302E7,2.0,1,0,0,0,6656,3456,2.164556517179445,1.123904345458558,0.0,4344.0,1668.0914826498424,1347.5444807799072,1815876.1276803897,0,1,0,0,1,0,0,0,0.0,1673.370253164557,2530.6490384615386,17.833333333333332,6656,0,0,0,0,0,0,208,526375,108,1926,633,3081,203,32,228723.66666666666,1290.0915988151125,229471.0,227234.0,3.1743169333333332E7,3367491.900173827,3.5109713E7,2.837473E7,BENIGN
131.202.242.153-255.255.255.255-41035-17500-17,131.202.242.153,41035,255.255.255.255,17500,17,16/10/2017 10:41:13,90585365,16,0,2320.0,0.0,145.0,145.0,145.0,0.0,0,0,0,0,25.611201102959622,0.17662897312385947,6039024.333333334,1.2499120576500753E7,3.0199511E7,12.0,9.0585365E7,6039024.333333334,1.2499120576500753E7,3.0199511E7,12.0,0,0,0,0,0,0,0,0,0,-16,0,0.17662897312385947,0.0,145.0,145.0,145.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,154.0625,145.0,0.0,-16,0,0,0,0,0,0,16,2320,0,0,-1,-1,15,-1,3732.0,10.816653826391969,3744.0,3723.0,3.0189618666666668E7,8589.022315335624,3.0199511E7,3.0184058E7,BENIGN
131.202.242.133-131.202.243.255-138-138-17,131.202.242.133,138,131.202.243.255,138,17,16/10/2017 10:38:05,2000032,2,0,380.0,0.0,190.0,190.0,190.0,0.0,0,0,0,0,189.9969600486392,0.9999840002559959,2000032.0,0.0,2000032.0,2000032.0,2000032.0,2000032.0,0.0,2000032.0,2000032.0,0,0,0,0,0,0,0,0,0,-2,0,0.9999840002559959,0.0,190.0,190.0,190.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,285.0,190.0,0.0,-2,0,0,0,0,0,0,2,380,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,BENIGN
131.202.242.35-131.202.243.255-137-137-17,131.202.242.35,137,131.202.243.255,137,17,16/10/2017 10:31:59,81103803,9,0,450.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,5.548445120384799,0.11096890240769598,1.0137975375E7,2.1123182058302525E7,6.075379E7,749854.0,8.1103803E7,1.0137975375E7,2.1123182058302525E7,6.075379E7,749854.0,0,0,0,0,0,0,0,0,0,-9,0,0.11096890240769598,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,55.55555555555556,50.0,0.0,-9,0,0,0,0,0,0,9,450,0,0,-1,-1,8,-1,1500901.0,132.93607486307093,1500995.0,1500807.0,3.8300729E7,3.175342338299041E7,6.075379E7,1.5847668E7,BENIGN
131.202.242.189-162.125.4.3-57596-443-6,131.202.242.189,57596,162.125.4.3,443,6,16/10/2017 10:41:20,106438179,48,51,28602.0,37323.0,1487.0,0.0,595.875,630.0747549366747,4102.0,0.0,731.8235294117646,1299.4598217087337,619.373617806821,0.9301173782764547,1086103.8673469392,3436124.4278258784,1.6412356E7,11.0,1.06438179E8,2264642.106382979,4710145.912745764,1.6412356E7,177123.0,1.0640862E8,2128172.4000000004,4606946.752866895,1.6442234E7,13.0,1,0,0,0,1536,1632,0.4509660015885841,0.4791513766878706,0.0,4102.0,673.9200000000003,1025.832292592338,1052331.8925252522,0,1,0,0,1,0,0,0,1.0,680.7272727272727,595.875,731.8235294117648,1536,0,0,0,0,0,0,48,28602,51,37323,1444,360,23,32,4403686.6,1745348.6283262437,7395353.0,3103978.0,1.57085478E7,862535.6075178576,1.6412356E7,1.4747362E7,BENIGN
131.202.242.189-162.125.18.133-39608-443-6,131.202.242.189,39608,162.125.18.133,443,6,16/10/2017 10:41:24,119164541,26,26,9464.0,6760.0,728.0,0.0,364.0,371.20862058955476,520.0,0.0,260.0,265.1490147068248,136.1478831190228,0.4363714202532782,2336559.62745098,5464614.116023352,1.9230156E7,10.0,1.19164541E8,4766581.640000001,7122588.760108609,1.9303472E7,34587.0,1.1912936E8,4765174.399999999,7086352.606174496,1.9230156E7,459.0,1,0,0,0,832,832,0.2181857101266391,0.2181857101266391,0.0,728.0,319.8490566037736,325.60283713009903,106017.2075471698,0,1,0,0,1,0,0,0,1.0,326.0,364.0,260.0,832,0,0,0,0,0,0,26,9464,26,6760,927,172,12,32,2839705.3333333335,1582671.445940397,5694656.0,851779.0,1.7021046E7,1328320.2510694475,1.9230156E7,1.5565924E7,BENIGN
131.202.242.194-131.202.243.255-46919-21027-17,131.202.242.194,46919,131.202.243.255,21027,17,16/10/2017 10:41:30,90000075,4,0,276.0,0.0,69.0,69.0,69.0,0.0,0,0,0,0,3.066664111113241,0.044444407407438276,3.0000025E7,114.66036804406308,3.0000143E7,2.9999914E7,9.0000075E7,3.0000025E7,114.66036804406308,3.0000143E7,2.9999914E7,0,0,0,0,0,0,0,0,0,-4,0,0.044444407407438276,0.0,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,86.25,69.0,0.0,-4,0,0,0,0,0,0,4,276,0,0,-1,-1,3,-1,0,0,0,0,3.0000025E7,114.66036804406308,3.0000143E7,2.9999914E7,BENIGN
131.202.242.166-224.0.0.251-5353-5353-17,131.202.242.166,5353,224.0.0.251,5353,17,16/10/2017 10:41:31,119869731,138,0,1656.0,0.0,12.0,12.0,12.0,0.0,0,0,0,0,13.814997215602327,1.1512497679668605,874961.5401459853,1771369.087261498,9991636.0,39.0,1.19869731E8,874961.5401459853,1771369.087261498,9991636.0,39.0,0,0,0,0,0,0,0,0,0,-138,0,1.1512497679668605,0.0,12.0,12.0,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,12.08695652173913,12.0,0.0,-138,0,0,0,0,0,0,138,1656,0,0,-1,-1,137,-1,8574574.42857143,8757849.153687334,2.2672291E7,3006419.0,7105475.375,1372899.9458089683,9991636.0,5683046.0,BENIGN
131.202.242.29-255.255.255.255-17500-17500-17,131.202.242.29,17500,255.255.255.255,17500,17,16/10/2017 10:41:39,90556136,4,0,532.0,0.0,133.0,133.0,133.0,0.0,0,0,0,0,5.874808969322632,0.0441714960099446,3.0185378666666668E7,5248.428558467128,3.0191439E7,3.0182332E7,9.0556136E7,3.0185378666666668E7,5248.428558467128,3.0191439E7,3.0182332E7,0,0,0,0,0,0,0,0,0,-4,0,0.0441714960099446,0.0,133.0,133.0,133.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,166.25,133.0,0.0,-4,0,0,0,0,0,0,4,532,0,0,-1,-1,3,-1,0,0,0,0,3.0185378666666668E7,5248.428558467128,3.0191439E7,3.0182332E7,BENIGN
131.202.242.29-131.202.243.255-17500-17500-17,131.202.242.29,17500,131.202.243.255,17500,17,16/10/2017 10:41:39,90556200,4,0,532.0,0.0,133.0,133.0,133.0,0.0,0,0,0,0,5.87480481733995,0.0441714647920297,3.01854E7,5183.283611765808,3.0191385E7,3.0182372E7,9.05562E7,3.01854E7,5183.283611765808,3.0191385E7,3.0182372E7,0,0,0,0,0,0,0,0,0,-4,0,0.0441714647920297,0.0,133.0,133.0,133.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,166.25,133.0,0.0,-4,0,0,0,0,0,0,4,532,0,0,-1,-1,3,-1,0,0,0,0,3.01854E7,5183.283611765808,3.0191385E7,3.0182372E7,BENIGN
